HOLEID,PROJECTCODE,DEPTH,AZIMUTH,DIP,PRIORITY,SURVTYPE,PROSPECT,PROSPECTNAME,AZIMUTHTYPE,OBSERVACIONES
"ANR-331","0020",160,80.2,-78.42,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-331","0020",170,80.63,-78.44,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",0,90,-80.07,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",10,89.71,-79.47,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",20,89.09,-79.38,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",30,88.98,-79.1,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",40,88.32,-79.42,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",50,90.66,-79.24,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",60,90.21,-79.16,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",70,90.88,-79.37,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",80,90.71,-79.62,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",90,89.6,-79.73,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",100,90.05,-79.88,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",110,90.86,-80.1,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",120,90.39,-79.89,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",130,91.04,-79.5,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",140,91.78,-79.31,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-332","0020",150,91.08,-78.99,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-333","0020",0,90,-77.27,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-333","0020",10,89.99,-77.65,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-333","0020",20,90,-77.35,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-333","0020",30,90.96,-77.51,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-333","0020",40,90.31,-77.68,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-333","0020",50,90.08,-77.71,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-333","0020",60,90.17,-77.8,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-333","0020",70,89.04,-77.85,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-333","0020",80,89.76,-77.9,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-333","0020",90,90.23,-77.96,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-333","0020",100,90.23,-77.72,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-333","0020",110,90.23,-77.53,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-334","0020",0,270,-71.07,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-334","0020",10,270.6,-70.66,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-334","0020",20,271.24,-70.66,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-334","0020",30,271.69,-70.87,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-334","0020",40,271.89,-71.24,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-334","0020",50,271.99,-71.01,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-334","0020",60,272.13,-71.14,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-334","0020",70,272.26,-71.05,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-334","0020",80,272.41,-71.24,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-334","0020",90,272.67,-71.51,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",0,0,-88.9,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",10,359.99,-88.27,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",20,359.89,-88.12,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",30,358.99,-87.92,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",40,359.89,-87.44,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",50,359.95,-87.21,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",60,358.86,-86.61,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",70,358.99,-85.76,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",80,359.79,-85.66,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",90,359.86,-85.21,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",100,359.97,-84.8,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",110,359.96,-84.59,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",120,359.93,-83.89,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",130,359.95,-83.1,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",140,359.99,-82.33,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",150,359.87,-81.94,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",160,359.94,-81.05,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",170,359.85,-80.09,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",180,359.92,-79.4,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",190,359.84,-78.51,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",200,359.89,-77.74,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",210,359.96,-77.5,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",220,359.96,-76.63,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",230,359.97,-76.19,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",240,359.86,-76.2,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",250,359.89,-75.96,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-335","0020",260,359.84,-75.18,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",0,90,-68.17,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",10,89.13,-67.61,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",20,89.73,-67.52,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",30,89.66,-67.95,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",40,89.59,-68.3,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",50,89.29,-68.4,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",60,89.77,-68.91,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",70,90.95,-69.28,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",80,90.66,-69.07,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",90,90.54,-69.96,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",100,90.23,-70.02,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",110,91.04,-70.53,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",120,91.76,-70.77,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-336","0020",130,91.61,-70.33,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",0,90,-84,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",10,90.11,-84.21,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",20,90.16,-84.44,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",30,90.33,-84.53,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",40,90.38,-84.22,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",50,90.52,-84.68,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",60,90.66,-84.78,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",70,90.74,-84.89,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",80,90.82,-85.12,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",90,90.95,-85.04,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",100,90.99,-84.83,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",110,91.04,-84.97,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",120,91.09,-85.18,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",130,91.26,-85.35,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",140,91.39,-85.77,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",150,91.46,-86.03,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",160,91.62,-86.24,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",170,91.97,-86.33,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",180,92.03,-86.73,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",190,92.23,-87.23,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",200,92.46,-87.56,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",210,92.57,-87.74,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",220,92.66,-87.97,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",230,92.92,-88.04,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-337","0020",240,93.12,-88.14,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",0,270,-87.19,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",10,270.31,-87.44,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",20,270.2,-87.27,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",30,270.43,-87.33,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",40,270.87,-87.45,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",50,271.1,-87.71,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",60,271.23,-87.68,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",70,271.55,-87.77,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",80,271.77,-88.1,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",90,271.89,-88.04,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",100,272.02,-88.15,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",110,272.19,-88.73,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",120,272.28,-88.81,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",130,272.43,-88.73,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",140,272.78,-88.51,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-338","0020",150,273.04,-88.71,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",0,90,-82.53,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",10,90.12,-82.23,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",20,89.68,-82.18,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",30,89.97,-81.99,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",40,90.01,-81.71,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",50,90.02,-81.43,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",60,90.09,-80.9,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",70,90.09,-80.86,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",80,90.1,-80.49,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",90,90.15,-80.17,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",100,90.25,-79.58,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",110,90.28,-79.13,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",120,90.32,-78.59,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",130,90.32,-78.08,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",140,90.33,-77.58,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",150,90.33,-76.98,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",160,90.35,-76.75,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",170,90.35,-76.24,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",180,90.36,-75.29,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",190,90.36,-74.55,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",200,90.37,-73.85,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",210,90.37,-73.1,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",220,90.37,-72.34,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",230,90.37,-71.55,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-339","0020",240,90.37,-71.15,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-33A","0020",0,67.1425,-89.899,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",10,155.45,-89.71,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",20,247.66,-89.92,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",30,274.98,-89.86,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",40,140.2,-89.91,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",50,240.53,-89.95,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",60,189.41,-89.9,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",70,85.38,-89.9,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",80,85.21,-89.42,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",90,122.6,-88.89,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",100,98.85,-88.11,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",110,105.45,-86.99,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",120,104.84,-86.43,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",130,113.47,-85.36,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",140,121.27,-84.75,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",150,122.46,-84.13,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",160,119.17,-83.14,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",170,116.12,-82.59,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",180,115.94,-81.96,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",190,119.29,-81.1,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",200,122.04,-80.32,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",210,121.22,-79.28,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",220,121.86,-78.45,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",230,126.68,-77.42,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",240,121.26,-76.72,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",250,121.44,-76,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",260,121.24,-75.31,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",270,121.63,-74.76,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",280,122.04,-73.84,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",290,122.89,-73.11,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",300,123.63,-71.3,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",310,124.26,-69.76,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",320,124.74,-67.96,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",330,125.18,-65.47,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",340,125.48,-63.47,1,"GIRO1","175","AMSA 2006","",""
"ANR-33A","0020",345,125.84,-63.06,1,"GIRO1","175","AMSA 2006","",""
"ANR-34","0020",0,272.6533,-80.7522,1,"GIRO1","175","AMSA 2006","",""
"ANR-34","0020",10,269.99,-80.51,1,"GIRO1","175","AMSA 2006","",""
"ANR-34","0020",20,269.53,-80.73,1,"GIRO1","175","AMSA 2006","",""
"ANR-34","0020",30,268.74,-80.91,1,"GIRO1","175","AMSA 2006","",""
"ANR-34","0020",40,270.54,-81.43,1,"GIRO1","175","AMSA 2006","",""
"ANR-34","0020",50,269.91,-81.51,1,"GIRO1","175","AMSA 2006","",""
"ANR-34","0020",60,269.18,-81.94,1,"GIRO1","175","AMSA 2006","",""
"ANR-34","0020",70,269.77,-81.74,1,"GIRO1","175","AMSA 2006","",""
"ANR-34","0020",80,270.82,-81.34,1,"GIRO1","175","AMSA 2006","",""
"ANR-34","0020",90,269.92,-81.61,1,"GIRO1","175","AMSA 2006","",""
"ANR-34","0020",96,271.05,-81.37,1,"GIRO1","175","AMSA 2006","",""
"ANR-340","0020",0,270,-79.81,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",10,269.99,-80.04,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",20,270.01,-79.53,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",30,270.12,-79.17,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",40,270.03,-79.24,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",50,269.53,-79.09,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",60,269.03,-79.32,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",70,269.12,-79.75,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",80,269.12,-79.78,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",90,269.46,-79.85,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",100,269.53,-80.21,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",110,269.73,-80.05,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",120,269.76,-80.52,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",130,270.03,-80.95,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",140,270.02,-81.18,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",150,269.68,-81.24,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",160,268.89,-81.74,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",170,268.35,-81.84,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",180,268.14,-82.45,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",190,269.04,-82.61,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",200,269.17,-82.68,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",210,269.13,-82.41,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",220,270.8,-82.26,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",230,270.63,-82.01,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",240,270.89,-81.74,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",250,270.07,-81.91,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",260,271.82,-81.76,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",270,271.54,-81.7,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-340","0020",280,271.54,-81.88,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-341","0020",0,90,-69.35,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-341","0020",10,89.99,-68.59,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-341","0020",20,89.09,-68.36,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-341","0020",30,89.65,-68.79,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-341","0020",40,90.05,-68.52,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-341","0020",50,90.78,-69.59,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-341","0020",60,90.54,-69.55,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-341","0020",70,91.09,-69.86,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-342","0020",0,90,-68.17,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-342","0020",10,88.57,-67.69,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-342","0020",20,88.42,-67.31,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-342","0020",30,89.65,-68.84,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-342","0020",40,89.5,-68.26,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-342","0020",50,89.29,-69.77,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-342","0020",60,90.91,-69.17,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-342","0020",70,90.15,-70.36,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-342","0020",80,90.35,-70.7,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-342","0020",90,91.75,-71.13,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-343","0020",0,270,-64.97,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-343","0020",10,270.51,-64.62,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-343","0020",20,270.01,-64.59,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-343","0020",30,269.19,-64.88,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-343","0020",40,269.75,-64.72,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-343","0020",50,269.67,-64.62,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-343","0020",60,269.33,-64.44,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-343","0020",70,270.69,-64.2,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-343","0020",80,270.42,-64.07,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-343","0020",90,271.11,-64.18,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",0,90,-76.66,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",10,88.48,-76.35,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",20,88.68,-76.36,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",30,87.8,-76.12,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",40,87.05,-76.12,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",50,86.61,-77.89,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",60,86.48,-77.87,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",70,87.56,-79.68,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",80,87.03,-77.34,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",90,86.97,-79.2,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",100,87.91,-78.79,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",110,88.89,-80.28,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",120,88.66,-79.05,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",130,89.96,-79.36,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",140,90.87,-80.65,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",150,91.96,-80.12,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",160,91.35,-77.19,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",170,92.61,-78.97,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",180,92.04,-79.67,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",190,92.4,-79.87,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",200,92.48,-79.18,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",210,92.78,-78.67,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",220,92.42,-77.99,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",230,91.93,-80.17,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",240,91.59,-80.36,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",250,92.76,-81.63,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",260,91.27,-81.77,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",270,92.27,-80.04,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",280,93.23,-81.22,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",290,93.13,-80.65,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",300,92.82,-81.46,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",310,93.63,-80.4,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-344","0020",320,93.62,-79.47,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-345","0020",0,60,-79.37,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-345","0020",10,60.74,-79.4,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-345","0020",20,60.74,-79.19,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-345","0020",30,61.54,-79.1,1,"GIRO1","872","ANT 2019 INFILL AR","",""
"ANR-345","0020",40,61.52,-78.8,1,"GIRO1","872","ANT 2019 INFILL AR","",""
